109,梅溪加油站,桃園市楊梅區中山北路一段391號,(03)4782632,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
110,新富站,桃園市平鎮區新富里中豐路一段298號,(03)4573401,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
111,建龍站,桃園市龍潭區        烏林里中豐路716號,(03)4792578,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
112,新坡站,桃園市觀音區        大同里中山路二段794號,(03)2825887,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
113,新屋站,桃園市新屋區        中山路85號,(03)4772644,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
114,觀音站,桃園市觀音區        廣興里中山路一段166號,(03)4735944,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
115,龍潭站,桃園市龍潭區        北龍路264號,(03)4792614,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
116,富岡站,桃園市楊梅區        民富路三段574號,(03)4722045,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
117,介壽路站,桃園市桃園區介壽路324號,(03)3615070,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
118,八德站,桃園市八德區        竹園里長興路556號,(03)3651042,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
119,茄苳站,桃園市八德區        茄苳里中華路575號,(03)3696978,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
120,獅子王站,桃園市楊梅區        幼獅工業區獅二路16號,(03)4961585,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
121,中壢工業區加油加氣站,桃園市中壢區中華路二段230號,(03)4521948,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
122,中壢工二站,桃園市中壢區        吉林路37巷15號,(03)4620443,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
